order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20250704-180057,2025-07-04T20:56:32.245498,REST-DXB-002,CUST-10260,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.9, ""subtotal"": 152.7}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 37.45, ""subtotal"": 37.45}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 62.25, ""subtotal"": 186.75}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 35.81, ""subtotal"": 107.43}]",484.33,wallet,completed,2025-07-04T20:56:32.245498
ORD-20250704-912610,2025-07-04T20:58:30.245498,REST-AUH-001,CUST-10052,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 52.14, ""subtotal"": 52.14}]",52.14,card,delivered,2025-07-04T20:58:30.245498
ORD-20250704-799264,2025-07-04T21:23:34.245498,REST-DXB-002,CUST-10109,dine_in,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.16, ""subtotal"": 86.32}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.73, ""subtotal"": 11.46}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 51.21, ""subtotal"": 51.21}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.7, ""subtotal"": 39.7}]",188.69,card,delivered,2025-07-04T21:23:34.245498
ORD-20250704-404455,2025-07-04T21:54:06.245498,REST-DXB-001,CUST-10439,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.04, ""subtotal"": 12.04}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.64, ""subtotal"": 11.64}]",23.68,card,completed,2025-07-04T21:54:06.245498
ORD-20250704-406784,2025-07-04T22:06:38.245498,REST-AUH-002,CUST-10053,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.65, ""subtotal"": 33.65}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.6, ""subtotal"": 8.6}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 17.42, ""subtotal"": 34.84}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.15, ""subtotal"": 40.15}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.0, ""subtotal"": 100.0}]",217.24,wallet,delivered,2025-07-04T22:06:38.245498
ORD-20250704-626631,2025-07-04T22:37:14.245498,REST-SHJ-001,CUST-10047,dine_in,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.77, ""subtotal"": 46.77}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.7, ""subtotal"": 17.4}]",64.17,card,delivered,2025-07-04T22:37:14.245498
ORD-20250705-288199,2025-07-05T10:08:14.245498,REST-SHJ-001,CUST-10245,dine_in,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 40.04, ""subtotal"": 120.12}]",120.12,card,delivered,2025-07-05T10:08:14.245498
ORD-20250705-971753,2025-07-05T11:22:46.245498,REST-DXB-002,CUST-10141,delivery,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.96, ""subtotal"": 23.92}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.74, ""subtotal"": 23.22}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 15.45, ""subtotal"": 30.9}]",78.04,cash,completed,2025-07-05T11:22:46.245498
ORD-20250705-972135,2025-07-05T11:25:57.245498,REST-AUH-001,CUST-10020,dine_in,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.2, ""subtotal"": 120.6}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 18.57, ""subtotal"": 55.71}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 62.46, ""subtotal"": 62.46}]",238.77,cash,delivered,2025-07-05T11:25:57.245498
ORD-20250705-830951,2025-07-05T11:56:49.245498,REST-DXB-002,CUST-10457,dine_in,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 39.26, ""subtotal"": 78.52}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.96, ""subtotal"": 35.88}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 50.9, ""subtotal"": 50.9}]",165.3,card,delivered,2025-07-05T11:56:49.245498
ORD-20250705-220538,2025-07-05T12:01:04.245498,REST-AUH-001,CUST-10125,takeaway,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 22.34, ""subtotal"": 44.68}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.79, ""subtotal"": 17.58}]",62.26,card,completed,2025-07-05T12:01:04.245498
ORD-20250705-678054,2025-07-05T12:22:06.245498,REST-DXB-001,CUST-10079,delivery,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 42.15, ""subtotal"": 42.15}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.26, ""subtotal"": 22.26}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.91, ""subtotal"": 15.82}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 14.75, ""subtotal"": 29.5}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.35, ""subtotal"": 92.7}]",202.43,card,completed,2025-07-05T12:22:06.245498
ORD-20250705-952915,2025-07-05T12:50:08.245498,REST-DXB-001,CUST-10152,takeaway,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.15, ""subtotal"": 84.3}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.42, ""subtotal"": 148.26}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 22.26, ""subtotal"": 66.78}]",299.34,card,delivered,2025-07-05T12:50:08.245498
ORD-20250705-294464,2025-07-05T12:51:24.245498,REST-AUH-001,CUST-10430,takeaway,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 37.83, ""subtotal"": 113.49}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.16, ""subtotal"": 24.48}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.59, ""subtotal"": 31.18}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 20.51, ""subtotal"": 41.02}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 48.91, ""subtotal"": 97.82}]",307.99,cash,delivered,2025-07-05T12:51:24.245498
ORD-20250705-740723,2025-07-05T12:58:39.245498,REST-AUH-001,CUST-10164,takeaway,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.79, ""subtotal"": 26.37}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 54.22, ""subtotal"": 54.22}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 43.76, ""subtotal"": 131.28}]",211.87,card,delivered,2025-07-05T12:58:39.245498
ORD-20250705-969627,2025-07-05T13:32:01.245498,REST-DXB-001,CUST-10039,delivery,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 14.32, ""subtotal"": 42.96}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 21.18, ""subtotal"": 21.18}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.49, ""subtotal"": 40.49}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 22.26, ""subtotal"": 66.78}]",171.41,wallet,completed,2025-07-05T13:32:01.245498
ORD-20250705-365054,2025-07-05T13:44:18.245498,REST-AUH-002,CUST-10038,delivery,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 36.51, ""subtotal"": 109.53}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 33.65, ""subtotal"": 67.3}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.02, ""subtotal"": 120.06}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 57.2, ""subtotal"": 57.2}]",354.09,card,delivered,2025-07-05T13:44:18.245498
ORD-20250705-580627,2025-07-05T13:48:45.245498,REST-DXB-002,CUST-10065,takeaway,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.86, ""subtotal"": 8.86}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 39.7, ""subtotal"": 79.4}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.9, ""subtotal"": 101.8}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.69, ""subtotal"": 18.69}]",208.75,card,completed,2025-07-05T13:48:45.245498
ORD-20250705-303278,2025-07-05T13:52:19.245498,REST-SHJ-001,CUST-10018,dine_in,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.5, ""subtotal"": 55.5}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 39.02, ""subtotal"": 78.04}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.7, ""subtotal"": 26.1}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 41.25, ""subtotal"": 82.5}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 66.2, ""subtotal"": 198.6}]",440.74,wallet,completed,2025-07-05T13:52:19.245498
ORD-20250705-567774,2025-07-05T14:16:53.245498,REST-AUH-002,CUST-10092,dine_in,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 43.27, ""subtotal"": 43.27}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.65, ""subtotal"": 33.65}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.02, ""subtotal"": 40.02}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.39, ""subtotal"": 145.17}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.6, ""subtotal"": 25.8}]",287.91,cash,completed,2025-07-05T14:16:53.245498
ORD-20250705-314383,2025-07-05T14:26:31.245498,REST-DXB-002,CUST-10228,takeaway,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.9, ""subtotal"": 152.7}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.74, ""subtotal"": 17.74}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.8, ""subtotal"": 29.4}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 39.26, ""subtotal"": 117.78}]",317.62,wallet,delivered,2025-07-05T14:26:31.245498
ORD-20250705-200446,2025-07-05T15:01:01.245498,REST-DXB-001,CUST-10068,takeaway,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 35.73, ""subtotal"": 107.19}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 37.71, ""subtotal"": 75.42}]",182.61,cash,completed,2025-07-05T15:01:01.245498
ORD-20250705-415839,2025-07-05T15:33:12.245498,REST-DXB-002,CUST-10065,delivery,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 21.39, ""subtotal"": 64.17}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 17.74, ""subtotal"": 35.48}]",99.65,wallet,delivered,2025-07-05T15:33:12.245498
ORD-20250705-724920,2025-07-05T15:39:27.245498,REST-SHJ-001,CUST-10207,takeaway,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 40.27, ""subtotal"": 40.27}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 51.61, ""subtotal"": 51.61}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.77, ""subtotal"": 140.31}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 56.86, ""subtotal"": 113.72}]",345.91,wallet,completed,2025-07-05T15:39:27.245498
ORD-20250705-279011,2025-07-05T15:55:38.245498,REST-SHJ-001,CUST-10042,takeaway,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 17.36, ""subtotal"": 34.72}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 50.28, ""subtotal"": 100.56}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 34.27, ""subtotal"": 34.27}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 17.8, ""subtotal"": 17.8}]",187.35,wallet,completed,2025-07-05T15:55:38.245498
ORD-20250705-739462,2025-07-05T16:43:32.245498,REST-SHJ-001,CUST-10030,takeaway,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 46.77, ""subtotal"": 140.31}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 36.21, ""subtotal"": 108.63}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 50.28, ""subtotal"": 50.28}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.77, ""subtotal"": 17.31}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.83, ""subtotal"": 149.49}]",466.02,wallet,completed,2025-07-05T16:43:32.245498
ORD-20250705-689704,2025-07-05T16:55:58.245498,REST-AUH-002,CUST-10322,dine_in,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.15, ""subtotal"": 120.45}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 48.39, ""subtotal"": 48.39}]",168.84,wallet,delivered,2025-07-05T16:55:58.245498
ORD-20250705-132040,2025-07-05T17:15:50.245498,REST-SHJ-001,CUST-10456,takeaway,"[{""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.52, ""subtotal"": 34.56}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 39.02, ""subtotal"": 39.02}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.28, ""subtotal"": 150.84}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 14.96, ""subtotal"": 29.92}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 41.25, ""subtotal"": 123.75}]",378.09,card,delivered,2025-07-05T17:15:50.245498
ORD-20250705-843423,2025-07-05T17:25:32.245498,REST-SHJ-001,CUST-10080,delivery,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 5.77, ""subtotal"": 11.54}, {""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.49, ""subtotal"": 67.47}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.5, ""subtotal"": 55.5}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 17.36, ""subtotal"": 34.72}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 34.27, ""subtotal"": 34.27}]",203.5,wallet,completed,2025-07-05T17:25:32.245498
ORD-20250705-164485,2025-07-05T17:38:35.245498,REST-DXB-001,CUST-10447,takeaway,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 56.38, ""subtotal"": 112.76}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 40.14, ""subtotal"": 40.14}]",152.9,wallet,completed,2025-07-05T17:38:35.245498
ORD-20250705-976381,2025-07-05T17:39:01.245498,REST-SHJ-001,CUST-10058,dine_in,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 49.83, ""subtotal"": 149.49}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 17.36, ""subtotal"": 17.36}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.52, ""subtotal"": 23.04}, {""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 21.76, ""subtotal"": 43.52}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 46.19, ""subtotal"": 92.38}]",325.79,card,delivered,2025-07-05T17:39:01.245498
ORD-20250705-248198,2025-07-05T17:52:19.245498,REST-AUH-002,CUST-10349,delivery,"[{""item_id"": ""ITEM-104"", ""name"": ""Aloo Tikki Chaat"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 22.53, ""subtotal"": 67.59}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.6, ""subtotal"": 8.6}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.39, ""subtotal"": 18.39}]",94.58,wallet,completed,2025-07-05T17:52:19.245498
ORD-20250705-766008,2025-07-05T18:31:49.245498,REST-AUH-002,CUST-10192,dine_in,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.02, ""subtotal"": 80.04}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 43.21, ""subtotal"": 43.21}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 12.4, ""subtotal"": 24.8}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 7.75, ""subtotal"": 15.5}]",163.55,cash,completed,2025-07-05T18:31:49.245498
